timestamp,open,high,low,close,volume,count
2025-12-02 07:22:00+00:00,127.61,127.61,127.61,127.61,1.71061,2
2025-12-02 07:23:00+00:00,127.6,127.6,127.51,127.51,4.80988076,6
2025-12-02 07:24:00+00:00,127.5,127.5,127.45,127.46,70.53797656,5
2025-12-02 07:25:00+00:00,127.47,127.47,127.47,127.47,1.42,1
2025-12-02 07:26:00+00:00,127.45,127.56,127.45,127.56,5.31687307,5
2025-12-02 07:27:00+00:00,127.54,127.54,127.53,127.54,0.05299294,3
2025-12-02 07:28:00+00:00,127.56,127.58,127.53,127.58,11.5677657,12
2025-12-02 07:29:00+00:00,127.53,127.53,127.52,127.52,2.09991758,7
2025-12-02 07:30:00+00:00,127.52,127.52,127.38,127.39,130.01032384,9
2025-12-02 07:31:00+00:00,127.35,127.35,127.28,127.28,11.956,5
2025-12-02 07:32:00+00:00,127.3,127.31,127.27,127.28,20.56020449,4
2025-12-02 07:33:00+00:00,127.28,127.28,127.27,127.28,16.27253,6
2025-12-02 07:34:00+00:00,127.27,127.27,127.06,127.2,61.8768011,13
2025-12-02 07:35:00+00:00,127.15,127.16,127.15,127.15,2.21520381,6
2025-12-02 07:36:00+00:00,127.15,127.15,127.15,127.15,0.0,0
2025-12-02 07:37:00+00:00,127.16,127.25,127.16,127.25,1.22650343,4
2025-12-02 07:38:00+00:00,127.27,127.27,127.08,127.09,402.11938735,21
2025-12-02 07:39:00+00:00,127.09,127.1,127.05,127.05,8.62532903,10
2025-12-02 07:40:00+00:00,127.08,127.08,127.08,127.08,0.38574,1
2025-12-02 07:41:00+00:00,127.08,127.08,127.08,127.08,0.0,0
2025-12-02 07:42:00+00:00,127.13,127.17,127.12,127.17,2.35161718,5
2025-12-02 07:43:00+00:00,127.17,127.17,127.14,127.14,0.72565916,4
2025-12-02 07:44:00+00:00,127.17,127.18,127.14,127.18,0.19865,3
2025-12-02 07:45:00+00:00,127.13,127.14,127.13,127.14,0.31444879,5
2025-12-02 07:46:00+00:00,127.14,127.15,127.07,127.07,96.91247823,14
2025-12-02 07:47:00+00:00,127.15,127.16,127.1,127.14,25.02298059,6
2025-12-02 07:48:00+00:00,127.15,127.15,127.13,127.13,0.02700393,2
2025-12-02 07:49:00+00:00,127.12,127.14,127.12,127.14,19.17694,4
2025-12-02 07:50:00+00:00,127.18,127.18,127.09,127.09,0.16022179,2
2025-12-02 07:51:00+00:00,127.15,127.15,127.11,127.11,47.57437987,4
2025-12-02 07:52:00+00:00,127.16,127.16,127.11,127.11,13.53757558,5
2025-12-02 07:53:00+00:00,127.09,127.13,127.09,127.13,4.32235,3
2025-12-02 07:54:00+00:00,127.12,127.12,127.07,127.1,6.98128,4
2025-12-02 07:55:00+00:00,127.22,127.23,127.22,127.22,18.27804739,7
2025-12-02 07:56:00+00:00,127.23,127.23,127.22,127.22,3.8367537,7
2025-12-02 07:57:00+00:00,127.24,127.24,127.24,127.24,0.19633,1
2025-12-02 07:58:00+00:00,127.3,127.3,127.28,127.29,5.22684564,3
2025-12-02 07:59:00+00:00,127.3,127.3,127.28,127.28,3.11224,3
2025-12-02 08:00:00+00:00,127.28,127.28,127.11,127.11,49.84105736,14
2025-12-02 08:01:00+00:00,127.1,127.12,127.1,127.12,0.04470815,3
2025-12-02 08:02:00+00:00,127.1,127.13,127.08,127.12,1.09796976,5
2025-12-02 08:03:00+00:00,127.05,127.05,126.93,126.94,12.21568683,8
2025-12-02 08:04:00+00:00,126.94,126.98,126.94,126.96,18.26787303,17
2025-12-02 08:05:00+00:00,126.94,127.03,126.89,126.92,1.89542667,8
2025-12-02 08:06:00+00:00,126.92,126.92,126.79,126.79,10.64622308,7
2025-12-02 08:07:00+00:00,126.84,126.87,126.84,126.87,0.07786,2
2025-12-02 08:08:00+00:00,126.76,126.78,126.75,126.75,0.73049879,6
2025-12-02 08:09:00+00:00,126.75,126.76,126.75,126.76,242.69611803,10
2025-12-02 08:10:00+00:00,126.76,126.76,126.72,126.72,3709.30416082,90
2025-12-02 08:11:00+00:00,126.64,126.64,126.58,126.63,15.52323338,11
2025-12-02 08:12:00+00:00,126.56,126.56,126.56,126.56,0.95075,1
2025-12-02 08:13:00+00:00,126.53,126.53,126.52,126.53,2.48404171,4
2025-12-02 08:14:00+00:00,126.52,126.52,126.5,126.52,8.25010999,5
2025-12-02 08:15:00+00:00,126.53,126.64,126.53,126.64,1053.49825659,10
2025-12-02 08:16:00+00:00,126.64,126.64,126.64,126.64,0.0,0
2025-12-02 08:17:00+00:00,126.64,126.64,126.6,126.64,21.49923536,5
2025-12-02 08:18:00+00:00,126.61,126.61,126.53,126.53,5.38687,2
2025-12-02 08:19:00+00:00,126.51,126.51,126.4,126.4,38.48158,11
2025-12-02 08:20:00+00:00,126.52,126.63,126.49,126.63,62.17798,6
2025-12-02 08:21:00+00:00,126.53,126.56,126.47,126.54,10.15648585,6
2025-12-02 08:22:00+00:00,126.4,126.4,126.36,126.36,329.98930009,12
2025-12-02 08:23:00+00:00,126.4,126.4,126.4,126.4,0.12871,2
2025-12-02 08:24:00+00:00,126.4,126.42,126.36,126.36,2.83258,4
2025-12-02 08:25:00+00:00,126.36,126.36,126.32,126.32,46.71134707,5
2025-12-02 08:26:00+00:00,126.31,126.31,126.24,126.3,21.10178035,8
2025-12-02 08:27:00+00:00,126.26,126.3,126.26,126.3,5.48056827,3
2025-12-02 08:28:00+00:00,126.3,126.3,126.3,126.3,0.0,0
2025-12-02 08:29:00+00:00,126.28,126.28,126.27,126.28,45.45556065,7
