timestamp,open,high,low,close,volume,count
2025-12-02 07:22:00+00:00,0.38935,0.38935,0.38935,0.38935,53.350608,1
2025-12-02 07:23:00+00:00,0.38935,0.38935,0.38935,0.38935,0.0,0
2025-12-02 07:24:00+00:00,0.3893,0.3893,0.3893,0.3893,91.319665,1
2025-12-02 07:25:00+00:00,0.389295,0.389295,0.389292,0.389292,72.220348,3
2025-12-02 07:26:00+00:00,0.389188,0.389197,0.389188,0.389197,1200.0,2
2025-12-02 07:27:00+00:00,0.389142,0.389142,0.389142,0.389142,7.538756,1
2025-12-02 07:28:00+00:00,0.389093,0.389093,0.389093,0.389093,74.989098,1
2025-12-02 07:29:00+00:00,0.389092,0.389092,0.389092,0.389092,18.58674483,1
2025-12-02 07:30:00+00:00,0.389199,0.389199,0.389172,0.389173,594.10963183,3
2025-12-02 07:31:00+00:00,0.389173,0.389173,0.389173,0.389173,0.0,0
2025-12-02 07:32:00+00:00,0.38918,0.389199,0.38918,0.389199,505.0,3
2025-12-02 07:33:00+00:00,0.389199,0.389526,0.389199,0.389526,51139.19706732,11
2025-12-02 07:34:00+00:00,0.389202,0.389202,0.389202,0.389202,241.176322,1
2025-12-02 07:35:00+00:00,0.389202,0.389303,0.389202,0.389303,557.38230803,3
2025-12-02 07:36:00+00:00,0.389226,0.389226,0.389226,0.389226,48.813858,1
2025-12-02 07:37:00+00:00,0.389226,0.389226,0.389226,0.389226,0.0,0
2025-12-02 07:38:00+00:00,0.389491,0.389491,0.389491,0.389491,16.25,1
2025-12-02 07:39:00+00:00,0.389491,0.389491,0.389491,0.389491,0.0,0
2025-12-02 07:40:00+00:00,0.389491,0.389491,0.389491,0.389491,0.0,0
2025-12-02 07:41:00+00:00,0.388784,0.388988,0.388784,0.388988,72.23501779,2
2025-12-02 07:42:00+00:00,0.388988,0.388988,0.388988,0.388988,0.0,0
2025-12-02 07:43:00+00:00,0.389389,0.389412,0.389389,0.389412,107.29235284,4
2025-12-02 07:44:00+00:00,0.389412,0.389412,0.389412,0.389412,0.0,0
2025-12-02 07:45:00+00:00,0.389412,0.389412,0.389412,0.389412,0.0,0
2025-12-02 07:46:00+00:00,0.389312,0.389312,0.389312,0.389312,8.60055687,1
2025-12-02 07:47:00+00:00,0.389312,0.389312,0.389312,0.389312,0.0,0
2025-12-02 07:48:00+00:00,0.38934,0.38934,0.389339,0.389339,1304.317468,2
2025-12-02 07:49:00+00:00,0.389339,0.389339,0.389339,0.389339,0.0,0
2025-12-02 07:50:00+00:00,0.389628,0.389628,0.389628,0.389628,4.93573357,1
2025-12-02 07:51:00+00:00,0.389757,0.389887,0.389757,0.389882,2637.579184,9
2025-12-02 07:52:00+00:00,0.389667,0.389667,0.389604,0.389604,78.94683031,2
2025-12-02 07:53:00+00:00,0.389389,0.389389,0.389389,0.389389,38.39796305,1
2025-12-02 07:54:00+00:00,0.389388,0.389388,0.389311,0.389311,14.0,2
2025-12-02 07:55:00+00:00,0.389311,0.389311,0.389311,0.389311,0.0,0
2025-12-02 07:56:00+00:00,0.389311,0.389311,0.389311,0.389311,0.0,0
2025-12-02 07:57:00+00:00,0.389312,0.389331,0.389312,0.389331,365.11519163,4
2025-12-02 07:58:00+00:00,0.389331,0.389331,0.389331,0.389331,0.0,0
2025-12-02 07:59:00+00:00,0.389507,0.389509,0.389395,0.389395,2711.44656629,6
2025-12-02 08:00:00+00:00,0.389429,0.389681,0.389429,0.389671,450.02131409,5
